case_id,case_run_id,case_campaign_id,case_execution_mode,case_tool,label_id,phase2_alert_uid,phase3_alert_uid,evidence_id,raw_line_number,label,event_role,event_time_utc,source_time_raw,normalized_agent_name,normalized_rule_id,normalized_rule_description,event_category,event_action,event_outcome,normalized_severity,mitre_technique_ids,normalization_status,link_source,match_rank,candidate_count,is_primary_candidate,case_summary,analyst_expected_conclusion
CASE-045,S07-MAN-R001,,manual,manual,,,alert_9ec0d57e8cea6a73631ac1414f594914,evidence_ed967f08ef012eb83d99b1ff62952af8,5336,,case_window_context,2026-05-15T01:45:59.556000+00:00,2026-05-14T21:45:59.556-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match,2,16,False,"Technique-focused case for S07-MAN-R001__T1110.001, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-045,S07-MAN-R001,,manual,manual,,,alert_1a2f0a343be20f6b2eb065f68620d8cb,evidence_52ae182f063ecfd093c8ab755acba482,5339,,case_window_context,2026-05-15T01:46:08.532000+00:00,2026-05-14T21:46:08.532-0400,safesoc-lnx-01,100760,SafeAgentSOC run start marker observed,unknown,wazuh_rule_100760,unknown,low,,partial,case_window_match,3,16,False,"Technique-focused case for S07-MAN-R001__T1110.001, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-045,S07-MAN-R001,,manual,manual,,,alert_c07c4b6809dd20da543e74e62dd378f9,evidence_a1748328ac67c175d476b809642ab142,5340,,case_window_context,2026-05-15T01:46:08.532000+00:00,2026-05-14T21:46:08.532-0400,safesoc-lnx-01,100761,SafeAgentSOC run end marker observed,unknown,wazuh_rule_100761,unknown,low,,partial,case_window_match,4,16,False,"Technique-focused case for S07-MAN-R001__T1110.001, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-045,S07-MAN-R001,,manual,manual,,,alert_0169f171f0728c00f57f395a5ebc818a,evidence_7ffaee427441c0934d2fe2d20fbf9333,5341,,case_window_context,2026-05-15T01:46:08.801000+00:00,2026-05-14T21:46:08.801-0400,safesoc-lnx-01,100760,SafeAgentSOC run start marker observed,unknown,wazuh_rule_100760,unknown,low,,partial,case_window_match,5,16,False,"Technique-focused case for S07-MAN-R001__T1110.001, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-045,S07-MAN-R001,,manual,manual,,,alert_dcf1720256550938357b196e19f754f8,evidence_ce3e54ff0b9da13b02c54100680b5540,5343,,case_window_context,2026-05-15T01:46:08.806000+00:00,2026-05-14T21:46:08.806-0400,safesoc-lnx-01,100761,SafeAgentSOC run end marker observed,unknown,wazuh_rule_100761,unknown,low,,partial,case_window_match,6,16,False,"Technique-focused case for S07-MAN-R001__T1110.001, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-045,S07-MAN-R001,,manual,manual,,,alert_62ffcd1738745efdb2748e551aebdb68,evidence_5c0bc4ae8d5263e8124b3461a7df993f,5346,,case_window_context,2026-05-15T01:47:44.557000+00:00,2026-05-14T21:47:44.557-0400,safesoc-lnx-01,5503,PAM: User login failed.,authentication,wazuh_rule_5503,failure,medium,T1110.001,success,case_window_match,7,16,False,"Technique-focused case for S07-MAN-R001__T1110.001, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-045,S07-MAN-R001,,manual,manual,,,alert_29fa9dfe229b56c4d6dd7d3a4dce4479,evidence_55d71d4f3a266d289582542409d7c12a,5347,,case_window_context,2026-05-15T01:47:44.858000+00:00,2026-05-14T21:47:44.858-0400,safesoc-lnx-01,5503,PAM: User login failed.,authentication,wazuh_rule_5503,failure,medium,T1110.001,success,case_window_match,8,16,False,"Technique-focused case for S07-MAN-R001__T1110.001, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-045,S07-MAN-R001,,manual,manual,,,alert_0080e7ea53ecc72a5259f42758969236,evidence_ea344ca5af4fac56e0b9fe12b6e62b01,5358,,case_window_context,2026-05-15T01:48:24.572000+00:00,2026-05-14T21:48:24.572-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match,9,16,False,"Technique-focused case for S07-MAN-R001__T1110.001, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-045,S07-MAN-R001,,manual,manual,,,alert_59e93a98e1babe44ab1aaf2963840c90,evidence_5bbc590cdd84a5abb935ba45cde348eb,5361,,case_window_context,2026-05-15T01:48:24.873000+00:00,2026-05-14T21:48:24.873-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match,10,16,False,"Technique-focused case for S07-MAN-R001__T1110.001, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-045,S07-MAN-R001,,manual,manual,,,alert_160833a96df7567243fed68836186db7,evidence_eb8fdcb87dafe7bf7299702ede8267b1,5362,,case_window_context,2026-05-15T01:49:10.895000+00:00,2026-05-14T21:49:10.895-0400,safesoc-lnx-01,5503,PAM: User login failed.,authentication,wazuh_rule_5503,failure,medium,T1110.001,success,case_window_match,11,16,False,"Technique-focused case for S07-MAN-R001__T1110.001, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-045,S07-MAN-R001,,manual,manual,,,alert_e3be6f6775f1c25afc58eca4fb482b0e,evidence_9507944ea468a63ec708548469fe2622,5363,,case_window_context,2026-05-15T01:49:10.937000+00:00,2026-05-14T21:49:10.937-0400,safesoc-lnx-01,5503,PAM: User login failed.,authentication,wazuh_rule_5503,failure,medium,T1110.001,success,case_window_match,12,16,False,"Technique-focused case for S07-MAN-R001__T1110.001, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-045,S07-MAN-R001,,manual,manual,,,alert_d124c3100ac1f680e5c46c2b54ba3ae8,evidence_0f49978da8edffd98de3269b035fc971,5373,,case_window_context,2026-05-15T01:49:36.637000+00:00,2026-05-14T21:49:36.637-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match,13,16,False,"Technique-focused case for S07-MAN-R001__T1110.001, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-045,S07-MAN-R001,,manual,manual,,,alert_81b7d878f149de30f0fd8ce38fa7a794,evidence_7c38aee04941acca65fa59e9d4f2890f,5376,,case_window_context,2026-05-15T01:49:36.905000+00:00,2026-05-14T21:49:36.905-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match,14,16,False,"Technique-focused case for S07-MAN-R001__T1110.001, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-045,S07-MAN-R001,,manual,manual,,,alert_8ff810418e207cff9447125ecf6e6c96,evidence_4d26218b1e954a605840866bdff062fb,5381,,case_window_context,2026-05-15T01:49:54.607000+00:00,2026-05-14T21:49:54.607-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match,15,16,False,"Technique-focused case for S07-MAN-R001__T1110.001, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-045,S07-MAN-R001,,manual,manual,,,alert_5e9ba59bda83bb033d8652a00f18c562,evidence_1895ce664eebe254c7a1348cd002223c,5382,,case_window_context,2026-05-15T01:49:54.920000+00:00,2026-05-14T21:49:54.920-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match,16,16,False,"Technique-focused case for S07-MAN-R001__T1110.001, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-046,S08-MAN-R001,,manual,manual,LBL-000324,ALERT-590F590C31DF1C20,alert_ed5b86b094c43ce3ff40e246c3d473d4,evidence_59765e65939daeab185e96bdf4b0589d,5392,attack_like,trigger,2026-05-15T02:22:59.710000+00:00,2026-05-14T22:22:59.710-0400,safesoc-lnx-01,2501,syslog: User authentication failure.,authentication,wazuh_rule_2501,failure,medium,,partial,ground_truth_label_match,1,1,True,"Technique-focused case for S08-MAN-R001__T1548.003, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-046,S08-MAN-R001,,manual,manual,LBL-000325,ALERT-EB3E7AA36FA6DBCE,alert_61b02b31bf859f7c75b4df586ef7ecdd,evidence_3fc5c93985891c01e41583a24c663a2c,5393,attack_like,supporting,2026-05-15T02:22:59.712000+00:00,2026-05-14T22:22:59.712-0400,safesoc-lnx-01,2501,syslog: User authentication failure.,authentication,wazuh_rule_2501,failure,medium,,partial,ground_truth_label_match,1,1,True,"Technique-focused case for S08-MAN-R001__T1548.003, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-046,S08-MAN-R001,,manual,manual,LBL-000326,ALERT-194223BF77006246,alert_9aaa864eae98ab3aeb8aec84dc53a01f,evidence_5eda7d51da73f9135611c3ac35286e55,5394,attack_like,trigger,2026-05-15T02:23:13.287000+00:00,2026-05-14T22:23:13.287-0400,safesoc-lnx-01,100763,SafeAgentSOC S08 Linux sudo authentication scenario marker,privilege_activity,sudo_activity,unknown,medium,T1548.003,partial,ground_truth_label_match,1,1,True,"Technique-focused case for S08-MAN-R001__T1548.003, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-046,S08-MAN-R001,,manual,manual,LBL-000327,ALERT-62E2E858CAB3F608,alert_93e27736c57da8bcdfb00cdb5632bddc,evidence_10fab99256285a62064cddfe9b96da85,5395,attack_like,trigger,2026-05-15T02:23:13.287000+00:00,2026-05-14T22:23:13.287-0400,safesoc-lnx-01,100760,SafeAgentSOC run start marker observed,unknown,wazuh_rule_100760,unknown,low,,partial,ground_truth_label_match,1,1,True,"Technique-focused case for S08-MAN-R001__T1548.003, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-046,S08-MAN-R001,,manual,manual,LBL-000328,ALERT-9A9E6FF74D5386F9,alert_1786671562e230d2229e43979baa1c27,evidence_a5ec8a4323f498511fb7dcacb1ae255e,5396,attack_like,trigger,2026-05-15T02:23:13.708000+00:00,2026-05-14T22:23:13.708-0400,safesoc-lnx-01,100760,SafeAgentSOC run start marker observed,unknown,wazuh_rule_100760,unknown,low,,partial,ground_truth_label_match,1,1,True,"Technique-focused case for S08-MAN-R001__T1548.003, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-046,S08-MAN-R001,,manual,manual,LBL-000329,ALERT-3E4C6DF06C67A67F,alert_b46b78de77a2f7e33e6d7306702eed0e,evidence_8857fd6f7f8e20ba12b12eab090936aa,5397,attack_like,supporting,2026-05-15T02:23:13.708000+00:00,2026-05-14T22:23:13.708-0400,safesoc-lnx-01,100763,SafeAgentSOC S08 Linux sudo authentication scenario marker,privilege_activity,sudo_activity,unknown,medium,T1548.003,partial,ground_truth_label_match,1,1,True,"Technique-focused case for S08-MAN-R001__T1548.003, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-046,S08-MAN-R001,,manual,manual,LBL-000330,ALERT-1DBD087D1580A107,alert_d0f3db7ef771333b6ac040439584bc4a,evidence_5f29904666ae4b7b4f233a1a66791a4e,5398,attack_like,supporting,2026-05-15T02:23:15.288000+00:00,2026-05-14T22:23:15.288-0400,safesoc-lnx-01,5503,PAM: User login failed.,authentication,wazuh_rule_5503,failure,medium,T1110.001,success,ground_truth_label_match,1,1,True,"Technique-focused case for S08-MAN-R001__T1548.003, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-046,S08-MAN-R001,,manual,manual,LBL-000331,ALERT-F7DCC591FB5E1780,alert_02d53c7e6a47bee782d2c7ff2d681357,evidence_58b6d255afe037ff02e193b6a588a3a3,5399,attack_like,supporting,2026-05-15T02:23:15.708000+00:00,2026-05-14T22:23:15.708-0400,safesoc-lnx-01,5503,PAM: User login failed.,authentication,wazuh_rule_5503,failure,medium,T1110.001,success,ground_truth_label_match,1,1,True,"Technique-focused case for S08-MAN-R001__T1548.003, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-046,S08-MAN-R001,,manual,manual,LBL-000332,ALERT-4BEF8BFBF786AF69,alert_c9b15ab062fb5bb623abaf0495adbf26,evidence_c1f7cf14f6efc9dfe718168e0046408c,5400,attack_like,supporting,2026-05-15T02:23:23.713000+00:00,2026-05-14T22:23:23.713-0400,safesoc-lnx-01,5401,Failed attempt to run sudo.,privilege_activity,sudo_activity,failure,medium,T1548.003,success,ground_truth_label_match,1,1,True,"Technique-focused case for S08-MAN-R001__T1548.003, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-046,S08-MAN-R001,,manual,manual,LBL-000333,ALERT-476B5C5EFEE0E695,alert_4f7d51678009e0a1d9be00f02cbb136c,evidence_dc56d9fb075ed0e7bf05598d8518a04f,5401,attack_like,supporting,2026-05-15T02:23:23.721000+00:00,2026-05-14T22:23:23.721-0400,safesoc-lnx-01,5401,Failed attempt to run sudo.,privilege_activity,sudo_activity,failure,medium,T1548.003,success,ground_truth_label_match,1,1,True,"Technique-focused case for S08-MAN-R001__T1548.003, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
